 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              Dst                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               Dst                                          |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Quicklook                                    |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr)               |
 # The values in the raw of 00:00:00.000 are the mean values         |
 #  between 00:00UT and 01:00UT, etc.                                |
 # Missing values are indicated by value 9999                        |
 # Dst: Disturbed Storm Time, unit 1 nT                              |
 #                                                                   |
 # DOI citation:  http://dx.doi.org/10.17593/14515-74000             |
 #                                                                   |
 # For more information on Dst index, please visit                   |
 #  World Data Center for Geomagnetism (Kyoto) website :             |
 #  http://wdc.kugi.kyoto-u.ac.jp/                                   |
DATE       TIME         DOY    Dst                                   |
2017-05-11 06:00:00.000 131     12
2017-05-11 07:00:00.000 131     13
2017-05-11 08:00:00.000 131     15
2017-05-11 09:00:00.000 131     15
2017-05-11 10:00:00.000 131     16
2017-05-11 11:00:00.000 131     15
2017-05-11 12:00:00.000 131     16
2017-05-11 13:00:00.000 131     15
2017-05-11 14:00:00.000 131     17
2017-05-11 15:00:00.000 131     17
2017-05-11 16:00:00.000 131     17
2017-05-11 17:00:00.000 131     22
2017-05-11 18:00:00.000 131     24
2017-05-11 19:00:00.000 131     23
2017-05-11 20:00:00.000 131     20
2017-05-11 21:00:00.000 131     19
2017-05-11 22:00:00.000 131     18
2017-05-11 23:00:00.000 131     19
2017-05-12 00:00:00.000 132     24
2017-05-12 01:00:00.000 132     24
2017-05-12 02:00:00.000 132     19
2017-05-12 03:00:00.000 132     15
2017-05-12 04:00:00.000 132      7
2017-05-12 05:00:00.000 132      9
2017-05-12 06:00:00.000 132     11
2017-05-12 07:00:00.000 132     15
2017-05-12 08:00:00.000 132     12
2017-05-12 09:00:00.000 132     15
2017-05-12 10:00:00.000 132     16
2017-05-12 11:00:00.000 132     16
2017-05-12 12:00:00.000 132     12
2017-05-12 13:00:00.000 132     11
2017-05-12 14:00:00.000 132     13
2017-05-12 15:00:00.000 132     12
2017-05-12 16:00:00.000 132      9
2017-05-12 17:00:00.000 132      7
2017-05-12 18:00:00.000 132      2
2017-05-12 19:00:00.000 132      2
2017-05-12 20:00:00.000 132      0
2017-05-12 21:00:00.000 132      2
2017-05-12 22:00:00.000 132      3
2017-05-12 23:00:00.000 132      2
2017-05-13 00:00:00.000 133      4
2017-05-13 01:00:00.000 133      8
2017-05-13 02:00:00.000 133      9
2017-05-13 03:00:00.000 133      6
2017-05-13 04:00:00.000 133      6
2017-05-13 05:00:00.000 133     10
2017-05-13 06:00:00.000 133     15
2017-05-13 07:00:00.000 133     19
2017-05-13 08:00:00.000 133     18
2017-05-13 09:00:00.000 133     17
2017-05-13 10:00:00.000 133     18
2017-05-13 11:00:00.000 133     18
2017-05-13 12:00:00.000 133     16
2017-05-13 13:00:00.000 133     15
2017-05-13 14:00:00.000 133     14
2017-05-13 15:00:00.000 133     17
2017-05-13 16:00:00.000 133     18
2017-05-13 17:00:00.000 133     17
2017-05-13 18:00:00.000 133     14
2017-05-13 19:00:00.000 133     14
2017-05-13 20:00:00.000 133     13
2017-05-13 21:00:00.000 133     12
2017-05-13 22:00:00.000 133     13
2017-05-13 23:00:00.000 133     11
2017-05-14 00:00:00.000 134     12
2017-05-14 01:00:00.000 134     12
2017-05-14 02:00:00.000 134     16
2017-05-14 03:00:00.000 134     15
2017-05-14 04:00:00.000 134     19
2017-05-14 05:00:00.000 134     21
2017-05-14 06:00:00.000 134     30
2017-05-14 07:00:00.000 134     31
2017-05-14 08:00:00.000 134     33
2017-05-14 09:00:00.000 134     37
2017-05-14 10:00:00.000 134     44
2017-05-14 11:00:00.000 134     36
2017-05-14 12:00:00.000 134     25
2017-05-14 13:00:00.000 134     18
2017-05-14 14:00:00.000 134     20
2017-05-14 15:00:00.000 134     18
2017-05-14 16:00:00.000 134     13
2017-05-14 17:00:00.000 134     12
2017-05-14 18:00:00.000 134      9
2017-05-14 19:00:00.000 134     11
2017-05-14 20:00:00.000 134     18
2017-05-14 21:00:00.000 134     17
2017-05-14 22:00:00.000 134     15
2017-05-14 23:00:00.000 134     12
2017-05-15 00:00:00.000 135     14
2017-05-15 01:00:00.000 135     17
2017-05-15 02:00:00.000 135     17
2017-05-15 03:00:00.000 135     19
2017-05-15 04:00:00.000 135     19
2017-05-15 05:00:00.000 135     27
2017-05-15 06:00:00.000 135     28
2017-05-15 07:00:00.000 135     30
2017-05-15 08:00:00.000 135     29
2017-05-15 09:00:00.000 135     14
2017-05-15 10:00:00.000 135      7
2017-05-15 11:00:00.000 135      6
2017-05-15 12:00:00.000 135     13
2017-05-15 13:00:00.000 135     22
2017-05-15 14:00:00.000 135     20
2017-05-15 15:00:00.000 135     24
2017-05-15 16:00:00.000 135     23
2017-05-15 17:00:00.000 135     18
2017-05-15 18:00:00.000 135     15
2017-05-15 19:00:00.000 135     10
2017-05-15 20:00:00.000 135      5
2017-05-15 21:00:00.000 135      7
2017-05-15 22:00:00.000 135      8
2017-05-15 23:00:00.000 135      8
2017-05-16 00:00:00.000 136     10
2017-05-16 01:00:00.000 136      9
2017-05-16 02:00:00.000 136      1
2017-05-16 03:00:00.000 136     -5
2017-05-16 04:00:00.000 136     -7
2017-05-16 05:00:00.000 136     -1
2017-05-16 06:00:00.000 136      2
2017-05-16 07:00:00.000 136      5
2017-05-16 08:00:00.000 136      7
2017-05-16 09:00:00.000 136      4
2017-05-16 10:00:00.000 136      6
2017-05-16 11:00:00.000 136      8
2017-05-16 12:00:00.000 136      7
2017-05-16 13:00:00.000 136      2
2017-05-16 14:00:00.000 136      1
2017-05-16 15:00:00.000 136      7
2017-05-16 16:00:00.000 136      8
2017-05-16 17:00:00.000 136      7
2017-05-16 18:00:00.000 136      6
2017-05-16 19:00:00.000 136      4
2017-05-16 20:00:00.000 136     -1
2017-05-16 21:00:00.000 136     -2
2017-05-16 22:00:00.000 136     -1
2017-05-16 23:00:00.000 136     -1
2017-05-17 00:00:00.000 137      4
2017-05-17 01:00:00.000 137      6
2017-05-17 02:00:00.000 137      8
2017-05-17 03:00:00.000 137      6
2017-05-17 04:00:00.000 137      7
2017-05-17 05:00:00.000 137      7
2017-05-17 06:00:00.000 137      5
2017-05-17 07:00:00.000 137      1
2017-05-17 08:00:00.000 137     -3
2017-05-17 09:00:00.000 137     -6
2017-05-17 10:00:00.000 137      0
2017-05-17 11:00:00.000 137      4
2017-05-17 12:00:00.000 137      1
2017-05-17 13:00:00.000 137     -1
2017-05-17 14:00:00.000 137      0
2017-05-17 15:00:00.000 137      5
2017-05-17 16:00:00.000 137      6
2017-05-17 17:00:00.000 137      3
2017-05-17 18:00:00.000 137      1
2017-05-17 19:00:00.000 137      1
2017-05-17 20:00:00.000 137      1
2017-05-17 21:00:00.000 137      2
2017-05-17 22:00:00.000 137     -1
2017-05-17 23:00:00.000 137      0
2017-05-18 00:00:00.000 138      0
2017-05-18 01:00:00.000 138      4
2017-05-18 02:00:00.000 138      4
2017-05-18 03:00:00.000 138     -3
2017-05-18 04:00:00.000 138    -18
2017-05-18 05:00:00.000 138    -28
2017-05-18 06:00:00.000 138    -21
2017-05-18 07:00:00.000 138    -12
2017-05-18 08:00:00.000 138     -8
2017-05-18 09:00:00.000 138     -9
2017-05-18 10:00:00.000 138     -5
2017-05-18 11:00:00.000 138     -5
2017-05-18 12:00:00.000 138     -5
2017-05-18 13:00:00.000 138     -3
2017-05-18 14:00:00.000 138     -1
2017-05-18 15:00:00.000 138      8
2017-05-18 16:00:00.000 138      8
2017-05-18 17:00:00.000 138      8
2017-05-18 18:00:00.000 138      3
2017-05-18 19:00:00.000 138      2
2017-05-18 20:00:00.000 138      0
2017-05-18 21:00:00.000 138      1
2017-05-18 22:00:00.000 138      2
2017-05-18 23:00:00.000 138      2
2017-05-19 00:00:00.000 139      5
2017-05-19 01:00:00.000 139      5
2017-05-19 02:00:00.000 139      8
2017-05-19 03:00:00.000 139     19
2017-05-19 04:00:00.000 139     17
2017-05-19 05:00:00.000 139     23
2017-05-19 06:00:00.000 139     26
2017-05-19 07:00:00.000 139     22
2017-05-19 08:00:00.000 139      9
2017-05-19 09:00:00.000 139      7
2017-05-19 10:00:00.000 139     10
2017-05-19 11:00:00.000 139     11
2017-05-19 12:00:00.000 139     10
2017-05-19 13:00:00.000 139      6
2017-05-19 14:00:00.000 139      2
